AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop
0.0,96920.0,"Korea, South",331709.0,KS,1990.0,Male,331709.0
1.0,96920.0,"Korea, South",346792.0,KS,1990.0,Male,346792.0
2.0,96920.0,"Korea, South",343580.0,KS,1990.0,Male,343580.0
3.0,96920.0,"Korea, South",336480.0,KS,1990.0,Male,336480.0
4.0,96920.0,"Korea, South",352210.0,KS,1990.0,Male,352210.0
5.0,96920.0,"Korea, South",343526.0,KS,1990.0,Male,343526.0
6.0,96920.0,"Korea, South",367410.0,KS,1990.0,Male,367410.0
7.0,96920.0,"Korea, South",396212.0,KS,1990.0,Male,396212.0
8.0,96920.0,"Korea, South",425946.0,KS,1990.0,Male,425946.0
9.0,96920.0,"Korea, South",447280.0,KS,1990.0,Male,447280.0
10.0,96920.0,"Korea, South",437893.0,KS,1990.0,Male,437893.0
11.0,96920.0,"Korea, South",419913.0,KS,1990.0,Male,419913.0
12.0,96920.0,"Korea, South",385277.0,KS,1990.0,Male,385277.0
13.0,96920.0,"Korea, South",395439.0,KS,1990.0,Male,395439.0
14.0,96920.0,"Korea, South",396827.0,KS,1990.0,Male,396827.0
15.0,96920.0,"Korea, South",418215.0,KS,1990.0,Male,418215.0
16.0,96920.0,"Korea, South",451069.0,KS,1990.0,Male,451069.0
17.0,96920.0,"Korea, South",456182.0,KS,1990.0,Male,456182.0
18.0,96920.0,"Korea, South",464647.0,KS,1990.0,Male,464647.0
19.0,96920.0,"Korea, South",455890.0,KS,1990.0,Male,455890.0
20.0,96920.0,"Korea, South",475236.0,KS,1990.0,Male,475236.0
21.0,96920.0,"Korea, South",495616.0,KS,1990.0,Male,495616.0
22.0,96920.0,"Korea, South",483704.0,KS,1990.0,Male,483704.0
23.0,96920.0,"Korea, South",413035.0,KS,1990.0,Male,413035.0
24.0,96920.0,"Korea, South",405320.0,KS,1990.0,Male,405320.0
25.0,96920.0,"Korea, South",400175.0,KS,1990.0,Male,400175.0
26.0,96920.0,"Korea, South",407490.0,KS,1990.0,Male,407490.0
27.0,96920.0,"Korea, South",433998.0,KS,1990.0,Male,433998.0
28.0,96920.0,"Korea, South",445061.0,KS,1990.0,Male,445061.0
29.0,96920.0,"Korea, South",454051.0,KS,1990.0,Male,454051.0
30.0,96920.0,"Korea, South",448970.0,KS,1990.0,Male,448970.0
31.0,96920.0,"Korea, South",452249.0,KS,1990.0,Male,452249.0
32.0,96920.0,"Korea, South",429597.0,KS,1990.0,Male,429597.0
33.0,96920.0,"Korea, South",405464.0,KS,1990.0,Male,405464.0
34.0,96920.0,"Korea, South",386577.0,KS,1990.0,Male,386577.0
35.0,96920.0,"Korea, South",399802.0,KS,1990.0,Male,399802.0
36.0,96920.0,"Korea, South",350942.0,KS,1990.0,Male,350942.0
37.0,96920.0,"Korea, South",292766.0,KS,1990.0,Male,292766.0
38.0,96920.0,"Korea, South",333181.0,KS,1990.0,Male,333181.0
39.0,96920.0,"Korea, South",256156.0,KS,1990.0,Male,256156.0
40.0,96920.0,"Korea, South",265909.0,KS,1990.0,Male,265909.0
41.0,96920.0,"Korea, South",269536.0,KS,1990.0,Male,269536.0
42.0,96920.0,"Korea, South",265535.0,KS,1990.0,Male,265535.0
43.0,96920.0,"Korea, South",264599.0,KS,1990.0,Male,264599.0
44.0,96920.0,"Korea, South",237347.0,KS,1990.0,Male,237347.0
45.0,96920.0,"Korea, South",206330.0,KS,1990.0,Male,206330.0
46.0,96920.0,"Korea, South",208394.0,KS,1990.0,Male,208394.0
47.0,96920.0,"Korea, South",211515.0,KS,1990.0,Male,211515.0
48.0,96920.0,"Korea, South",240802.0,KS,1990.0,Male,240802.0
49.0,96920.0,"Korea, South",223666.0,KS,1990.0,Male,223666.0
50.0,96920.0,"Korea, South",202665.0,KS,1990.0,Male,202665.0
51.0,96920.0,"Korea, South",210623.0,KS,1990.0,Male,210623.0
52.0,96920.0,"Korea, South",200762.0,KS,1990.0,Male,200762.0
53.0,96920.0,"Korea, South",190091.0,KS,1990.0,Male,190091.0
54.0,96920.0,"Korea, South",181103.0,KS,1990.0,Male,181103.0
55.0,96920.0,"Korea, South",179968.0,KS,1990.0,Male,179968.0
56.0,96920.0,"Korea, South",166001.0,KS,1990.0,Male,166001.0
57.0,96920.0,"Korea, South",145649.0,KS,1990.0,Male,145649.0
58.0,96920.0,"Korea, South",143877.0,KS,1990.0,Male,143877.0
59.0,96920.0,"Korea, South",118406.0,KS,1990.0,Male,118406.0
60.0,96920.0,"Korea, South",109524.0,KS,1990.0,Male,109524.0
61.0,96920.0,"Korea, South",107219.0,KS,1990.0,Male,107219.0
62.0,96920.0,"Korea, South",96278.0,KS,1990.0,Male,96278.0
63.0,96920.0,"Korea, South",90530.0,KS,1990.0,Male,90530.0
64.0,96920.0,"Korea, South",86683.0,KS,1990.0,Male,86683.0
65.0,96920.0,"Korea, South",78062.0,KS,1990.0,Male,78062.0
66.0,96920.0,"Korea, South",80783.0,KS,1990.0,Male,80783.0
67.0,96920.0,"Korea, South",77625.0,KS,1990.0,Male,77625.0
68.0,96920.0,"Korea, South",69445.0,KS,1990.0,Male,69445.0
69.0,96920.0,"Korea, South",66336.0,KS,1990.0,Male,66336.0
70.0,96920.0,"Korea, South",56806.0,KS,1990.0,Male,56806.0
71.0,96920.0,"Korea, South",47300.0,KS,1990.0,Male,47300.0
72.0,96920.0,"Korea, South",44241.0,KS,1990.0,Male,44241.0
73.0,96920.0,"Korea, South",42385.0,KS,1990.0,Male,42385.0
74.0,96920.0,"Korea, South",40402.0,KS,1990.0,Male,40402.0
75.0,96920.0,"Korea, South",32799.0,KS,1990.0,Male,32799.0
76.0,96920.0,"Korea, South",27798.0,KS,1990.0,Male,27798.0
77.0,96920.0,"Korea, South",25995.0,KS,1990.0,Male,25995.0
78.0,96920.0,"Korea, South",21357.0,KS,1990.0,Male,21357.0
79.0,96920.0,"Korea, South",18764.0,KS,1990.0,Male,18764.0
80.0,96920.0,"Korea, South",15423.0,KS,1990.0,Male,15423.0
81.0,96920.0,"Korea, South",13370.0,KS,1990.0,Male,13370.0
82.0,96920.0,"Korea, South",10743.0,KS,1990.0,Male,10743.0
83.0,96920.0,"Korea, South",7880.0,KS,1990.0,Male,7880.0
84.0,96920.0,"Korea, South",6933.0,KS,1990.0,Male,6933.0
85.0,96920.0,"Korea, South",5184.0,KS,1990.0,Male,5184.0
86.0,96920.0,"Korea, South",3939.0,KS,1990.0,Male,3939.0
87.0,96920.0,"Korea, South",2931.0,KS,1990.0,Male,2931.0
88.0,96920.0,"Korea, South",2133.0,KS,1990.0,Male,2133.0
89.0,96920.0,"Korea, South",1515.0,KS,1990.0,Male,1515.0
90.0,96920.0,"Korea, South",1049.0,KS,1990.0,Male,1049.0
91.0,96920.0,"Korea, South",708.0,KS,1990.0,Male,708.0
92.0,96920.0,"Korea, South",465.0,KS,1990.0,Male,465.0
93.0,96920.0,"Korea, South",296.0,KS,1990.0,Male,296.0
94.0,96920.0,"Korea, South",183.0,KS,1990.0,Male,183.0
95.0,96920.0,"Korea, South",110.0,KS,1990.0,Male,110.0
96.0,96920.0,"Korea, South",65.0,KS,1990.0,Male,65.0
97.0,96920.0,"Korea, South",35.0,KS,1990.0,Male,35.0
98.0,96920.0,"Korea, South",20.0,KS,1990.0,Male,20.0
99.0,96920.0,"Korea, South",10.0,KS,1990.0,Male,10.0
100.0,96920.0,"Korea, South",11.0,KS,1990.0,Male,11.0
0.0,96920.0,"Korea, South",367700.0,KS,1991.0,Male,367700.0
1.0,96920.0,"Korea, South",332163.0,KS,1991.0,Male,332163.0
2.0,96920.0,"Korea, South",347086.0,KS,1991.0,Male,347086.0
3.0,96920.0,"Korea, South",344038.0,KS,1991.0,Male,344038.0
4.0,96920.0,"Korea, South",337012.0,KS,1991.0,Male,337012.0
5.0,96920.0,"Korea, South",352534.0,KS,1991.0,Male,352534.0
6.0,96920.0,"Korea, South",343119.0,KS,1991.0,Male,343119.0
7.0,96920.0,"Korea, South",366995.0,KS,1991.0,Male,366995.0
8.0,96920.0,"Korea, South",395794.0,KS,1991.0,Male,395794.0
9.0,96920.0,"Korea, South",425533.0,KS,1991.0,Male,425533.0
10.0,96920.0,"Korea, South",446552.0,KS,1991.0,Male,446552.0
11.0,96920.0,"Korea, South",436981.0,KS,1991.0,Male,436981.0
12.0,96920.0,"Korea, South",419022.0,KS,1991.0,Male,419022.0
13.0,96920.0,"Korea, South",384404.0,KS,1991.0,Male,384404.0
14.0,96920.0,"Korea, South",394548.0,KS,1991.0,Male,394548.0
15.0,96920.0,"Korea, South",396629.0,KS,1991.0,Male,396629.0
16.0,96920.0,"Korea, South",419201.0,KS,1991.0,Male,419201.0
17.0,96920.0,"Korea, South",451955.0,KS,1991.0,Male,451955.0
18.0,96920.0,"Korea, South",456998.0,KS,1991.0,Male,456998.0
19.0,96920.0,"Korea, South",465391.0,KS,1991.0,Male,465391.0
20.0,96920.0,"Korea, South",456864.0,KS,1991.0,Male,456864.0
21.0,96920.0,"Korea, South",476633.0,KS,1991.0,Male,476633.0
22.0,96920.0,"Korea, South",496912.0,KS,1991.0,Male,496912.0
23.0,96920.0,"Korea, South",484952.0,KS,1991.0,Male,484952.0
24.0,96920.0,"Korea, South",414348.0,KS,1991.0,Male,414348.0
25.0,96920.0,"Korea, South",405528.0,KS,1991.0,Male,405528.0
26.0,96920.0,"Korea, South",398141.0,KS,1991.0,Male,398141.0
27.0,96920.0,"Korea, South",405394.0,KS,1991.0,Male,405394.0
28.0,96920.0,"Korea, South",431793.0,KS,1991.0,Male,431793.0
29.0,96920.0,"Korea, South",442780.0,KS,1991.0,Male,442780.0
30.0,96920.0,"Korea, South",452030.0,KS,1991.0,Male,452030.0
31.0,96920.0,"Korea, South",447809.0,KS,1991.0,Male,447809.0
32.0,96920.0,"Korea, South",451029.0,KS,1991.0,Male,451029.0
33.0,96920.0,"Korea, South",428403.0,KS,1991.0,Male,428403.0
34.0,96920.0,"Korea, South",404313.0,KS,1991.0,Male,404313.0
35.0,96920.0,"Korea, South",385623.0,KS,1991.0,Male,385623.0
36.0,96920.0,"Korea, South",399287.0,KS,1991.0,Male,399287.0
37.0,96920.0,"Korea, South",350562.0,KS,1991.0,Male,350562.0
38.0,96920.0,"Korea, South",292507.0,KS,1991.0,Male,292507.0
39.0,96920.0,"Korea, South",332580.0,KS,1991.0,Male,332580.0
40.0,96920.0,"Korea, South",255726.0,KS,1991.0,Male,255726.0
41.0,96920.0,"Korea, South",264783.0,KS,1991.0,Male,264783.0
42.0,96920.0,"Korea, South",268195.0,KS,1991.0,Male,268195.0
43.0,96920.0,"Korea, South",264037.0,KS,1991.0,Male,264037.0
44.0,96920.0,"Korea, South",262947.0,KS,1991.0,Male,262947.0
45.0,96920.0,"Korea, South",235647.0,KS,1991.0,Male,235647.0
46.0,96920.0,"Korea, South",204543.0,KS,1991.0,Male,204543.0
47.0,96920.0,"Korea, South",206438.0,KS,1991.0,Male,206438.0
48.0,96920.0,"Korea, South",209364.0,KS,1991.0,Male,209364.0
49.0,96920.0,"Korea, South",238145.0,KS,1991.0,Male,238145.0
50.0,96920.0,"Korea, South",220949.0,KS,1991.0,Male,220949.0
51.0,96920.0,"Korea, South",200037.0,KS,1991.0,Male,200037.0
52.0,96920.0,"Korea, South",207688.0,KS,1991.0,Male,207688.0
53.0,96920.0,"Korea, South",197771.0,KS,1991.0,Male,197771.0
54.0,96920.0,"Korea, South",187074.0,KS,1991.0,Male,187074.0
55.0,96920.0,"Korea, South",178121.0,KS,1991.0,Male,178121.0
56.0,96920.0,"Korea, South",177038.0,KS,1991.0,Male,177038.0
57.0,96920.0,"Korea, South",163122.0,KS,1991.0,Male,163122.0
58.0,96920.0,"Korea, South",142941.0,KS,1991.0,Male,142941.0
59.0,96920.0,"Korea, South",140966.0,KS,1991.0,Male,140966.0
60.0,96920.0,"Korea, South",115773.0,KS,1991.0,Male,115773.0
61.0,96920.0,"Korea, South",106752.0,KS,1991.0,Male,106752.0
62.0,96920.0,"Korea, South",104253.0,KS,1991.0,Male,104253.0
63.0,96920.0,"Korea, South",93342.0,KS,1991.0,Male,93342.0
64.0,96920.0,"Korea, South",87473.0,KS,1991.0,Male,87473.0
65.0,96920.0,"Korea, South",83688.0,KS,1991.0,Male,83688.0
66.0,96920.0,"Korea, South",75222.0,KS,1991.0,Male,75222.0
67.0,96920.0,"Korea, South",77531.0,KS,1991.0,Male,77531.0
68.0,96920.0,"Korea, South",74204.0,KS,1991.0,Male,74204.0
69.0,96920.0,"Korea, South",66130.0,KS,1991.0,Male,66130.0
70.0,96920.0,"Korea, South",63031.0,KS,1991.0,Male,63031.0
71.0,96920.0,"Korea, South",53789.0,KS,1991.0,Male,53789.0
72.0,96920.0,"Korea, South",44583.0,KS,1991.0,Male,44583.0
73.0,96920.0,"Korea, South",41475.0,KS,1991.0,Male,41475.0
74.0,96920.0,"Korea, South",39478.0,KS,1991.0,Male,39478.0
75.0,96920.0,"Korea, South",37587.0,KS,1991.0,Male,37587.0
76.0,96920.0,"Korea, South",30424.0,KS,1991.0,Male,30424.0
77.0,96920.0,"Korea, South",25561.0,KS,1991.0,Male,25561.0
78.0,96920.0,"Korea, South",23669.0,KS,1991.0,Male,23669.0
79.0,96920.0,"Korea, South",19236.0,KS,1991.0,Male,19236.0
80.0,96920.0,"Korea, South",16749.0,KS,1991.0,Male,16749.0
81.0,96920.0,"Korea, South",13642.0,KS,1991.0,Male,13642.0
82.0,96920.0,"Korea, South",11682.0,KS,1991.0,Male,11682.0
83.0,96920.0,"Korea, South",9264.0,KS,1991.0,Male,9264.0
84.0,96920.0,"Korea, South",6699.0,KS,1991.0,Male,6699.0
85.0,96920.0,"Korea, South",5804.0,KS,1991.0,Male,5804.0
86.0,96920.0,"Korea, South",4269.0,KS,1991.0,Male,4269.0
87.0,96920.0,"Korea, South",3188.0,KS,1991.0,Male,3188.0
88.0,96920.0,"Korea, South",2328.0,KS,1991.0,Male,2328.0
89.0,96920.0,"Korea, South",1660.0,KS,1991.0,Male,1660.0
90.0,96920.0,"Korea, South",1156.0,KS,1991.0,Male,1156.0
91.0,96920.0,"Korea, South",782.0,KS,1991.0,Male,782.0
92.0,96920.0,"Korea, South",516.0,KS,1991.0,Male,516.0
93.0,96920.0,"Korea, South",331.0,KS,1991.0,Male,331.0
94.0,96920.0,"Korea, South",205.0,KS,1991.0,Male,205.0
95.0,96920.0,"Korea, South",124.0,KS,1991.0,Male,124.0
96.0,96920.0,"Korea, South",73.0,KS,1991.0,Male,73.0
97.0,96920.0,"Korea, South",41.0,KS,1991.0,Male,41.0
98.0,96920.0,"Korea, South",22.0,KS,1991.0,Male,22.0
99.0,96920.0,"Korea, South",12.0,KS,1991.0,Male,12.0
100.0,96920.0,"Korea, South",12.0,KS,1991.0,Male,12.0
0.0,96920.0,"Korea, South",385630.0,KS,1992.0,Male,385630.0
1.0,96920.0,"Korea, South",367754.0,KS,1992.0,Male,367754.0
2.0,96920.0,"Korea, South",332109.0,KS,1992.0,Male,332109.0
3.0,96920.0,"Korea, South",347158.0,KS,1992.0,Male,347158.0
4.0,96920.0,"Korea, South",344178.0,KS,1992.0,Male,344178.0
5.0,96920.0,"Korea, South",337131.0,KS,1992.0,Male,337131.0
6.0,96920.0,"Korea, South",352422.0,KS,1992.0,Male,352422.0
7.0,96920.0,"Korea, South",343023.0,KS,1992.0,Male,343023.0
8.0,96920.0,"Korea, South",366900.0,KS,1992.0,Male,366900.0
9.0,96920.0,"Korea, South",395701.0,KS,1992.0,Male,395701.0
10.0,96920.0,"Korea, South",425004.0,KS,1992.0,Male,425004.0
11.0,96920.0,"Korea, South",445706.0,KS,1992.0,Male,445706.0
12.0,96920.0,"Korea, South",436149.0,KS,1992.0,Male,436149.0
13.0,96920.0,"Korea, South",418198.0,KS,1992.0,Male,418198.0
14.0,96920.0,"Korea, South",383584.0,KS,1992.0,Male,383584.0
15.0,96920.0,"Korea, South",394341.0,KS,1992.0,Male,394341.0
16.0,96920.0,"Korea, South",397098.0,KS,1992.0,Male,397098.0
17.0,96920.0,"Korea, South",419583.0,KS,1992.0,Male,419583.0
18.0,96920.0,"Korea, South",452234.0,KS,1992.0,Male,452234.0
19.0,96920.0,"Korea, South",457208.0,KS,1992.0,Male,457208.0
20.0,96920.0,"Korea, South",465793.0,KS,1992.0,Male,465793.0
21.0,96920.0,"Korea, South",457497.0,KS,1992.0,Male,457497.0
22.0,96920.0,"Korea, South",477177.0,KS,1992.0,Male,477177.0
23.0,96920.0,"Korea, South",497361.0,KS,1992.0,Male,497361.0
24.0,96920.0,"Korea, South",485364.0,KS,1992.0,Male,485364.0
25.0,96920.0,"Korea, South",414084.0,KS,1992.0,Male,414084.0
26.0,96920.0,"Korea, South",404164.0,KS,1992.0,Male,404164.0
27.0,96920.0,"Korea, South",396747.0,KS,1992.0,Male,396747.0
28.0,96920.0,"Korea, South",403940.0,KS,1992.0,Male,403940.0
29.0,96920.0,"Korea, South",430234.0,KS,1992.0,Male,430234.0
30.0,96920.0,"Korea, South",441180.0,KS,1992.0,Male,441180.0
31.0,96920.0,"Korea, South",450688.0,KS,1992.0,Male,450688.0
32.0,96920.0,"Korea, South",446429.0,KS,1992.0,Male,446429.0
33.0,96920.0,"Korea, South",449601.0,KS,1992.0,Male,449601.0
34.0,96920.0,"Korea, South",427012.0,KS,1992.0,Male,427012.0
35.0,96920.0,"Korea, South",403293.0,KS,1992.0,Male,403293.0
36.0,96920.0,"Korea, South",384804.0,KS,1992.0,Male,384804.0
37.0,96920.0,"Korea, South",398381.0,KS,1992.0,Male,398381.0
38.0,96920.0,"Korea, South",349726.0,KS,1992.0,Male,349726.0
39.0,96920.0,"Korea, South",291742.0,KS,1992.0,Male,291742.0
40.0,96920.0,"Korea, South",331356.0,KS,1992.0,Male,331356.0
41.0,96920.0,"Korea, South",254678.0,KS,1992.0,Male,254678.0
42.0,96920.0,"Korea, South",263505.0,KS,1992.0,Male,263505.0
43.0,96920.0,"Korea, South",266719.0,KS,1992.0,Male,266719.0
44.0,96920.0,"Korea, South",262431.0,KS,1992.0,Male,262431.0
45.0,96920.0,"Korea, South",261195.0,KS,1992.0,Male,261195.0
46.0,96920.0,"Korea, South",233851.0,KS,1992.0,Male,233851.0
47.0,96920.0,"Korea, South",202865.0,KS,1992.0,Male,202865.0
48.0,96920.0,"Korea, South",204594.0,KS,1992.0,Male,204594.0
49.0,96920.0,"Korea, South",207331.0,KS,1992.0,Male,207331.0
50.0,96920.0,"Korea, South",235450.0,KS,1992.0,Male,235450.0
51.0,96920.0,"Korea, South",218201.0,KS,1992.0,Male,218201.0
52.0,96920.0,"Korea, South",197363.0,KS,1992.0,Male,197363.0
53.0,96920.0,"Korea, South",204715.0,KS,1992.0,Male,204715.0
54.0,96920.0,"Korea, South",194755.0,KS,1992.0,Male,194755.0
55.0,96920.0,"Korea, South",184121.0,KS,1992.0,Male,184121.0
56.0,96920.0,"Korea, South",175204.0,KS,1992.0,Male,175204.0
57.0,96920.0,"Korea, South",173944.0,KS,1992.0,Male,173944.0
58.0,96920.0,"Korea, South",160058.0,KS,1992.0,Male,160058.0
59.0,96920.0,"Korea, South",140034.0,KS,1992.0,Male,140034.0
60.0,96920.0,"Korea, South",137868.0,KS,1992.0,Male,137868.0
61.0,96920.0,"Korea, South",112962.0,KS,1992.0,Male,112962.0
62.0,96920.0,"Korea, South",103916.0,KS,1992.0,Male,103916.0
63.0,96920.0,"Korea, South",101202.0,KS,1992.0,Male,101202.0
64.0,96920.0,"Korea, South",90316.0,KS,1992.0,Male,90316.0
65.0,96920.0,"Korea, South",84448.0,KS,1992.0,Male,84448.0
66.0,96920.0,"Korea, South",80724.0,KS,1992.0,Male,80724.0
67.0,96920.0,"Korea, South",72269.0,KS,1992.0,Male,72269.0
68.0,96920.0,"Korea, South",74199.0,KS,1992.0,Male,74199.0
69.0,96920.0,"Korea, South",70751.0,KS,1992.0,Male,70751.0
70.0,96920.0,"Korea, South",62812.0,KS,1992.0,Male,62812.0
71.0,96920.0,"Korea, South",59731.0,KS,1992.0,Male,59731.0
72.0,96920.0,"Korea, South",50744.0,KS,1992.0,Male,50744.0
73.0,96920.0,"Korea, South",41834.0,KS,1992.0,Male,41834.0
74.0,96920.0,"Korea, South",38668.0,KS,1992.0,Male,38668.0
75.0,96920.0,"Korea, South",36747.0,KS,1992.0,Male,36747.0
76.0,96920.0,"Korea, South",34948.0,KS,1992.0,Male,34948.0
77.0,96920.0,"Korea, South",28050.0,KS,1992.0,Male,28050.0
78.0,96920.0,"Korea, South",23345.0,KS,1992.0,Male,23345.0
79.0,96920.0,"Korea, South",21393.0,KS,1992.0,Male,21393.0
80.0,96920.0,"Korea, South",17256.0,KS,1992.0,Male,17256.0
81.0,96920.0,"Korea, South",14899.0,KS,1992.0,Male,14899.0
82.0,96920.0,"Korea, South",11995.0,KS,1992.0,Male,11995.0
83.0,96920.0,"Korea, South",10144.0,KS,1992.0,Male,10144.0
84.0,96920.0,"Korea, South",7936.0,KS,1992.0,Male,7936.0
85.0,96920.0,"Korea, South",5656.0,KS,1992.0,Male,5656.0
86.0,96920.0,"Korea, South",4824.0,KS,1992.0,Male,4824.0
87.0,96920.0,"Korea, South",3490.0,KS,1992.0,Male,3490.0
88.0,96920.0,"Korea, South",2560.0,KS,1992.0,Male,2560.0
89.0,96920.0,"Korea, South",1835.0,KS,1992.0,Male,1835.0
90.0,96920.0,"Korea, South",1282.0,KS,1992.0,Male,1282.0
91.0,96920.0,"Korea, South",875.0,KS,1992.0,Male,875.0
92.0,96920.0,"Korea, South",579.0,KS,1992.0,Male,579.0
93.0,96920.0,"Korea, South",373.0,KS,1992.0,Male,373.0
94.0,96920.0,"Korea, South",234.0,KS,1992.0,Male,234.0
95.0,96920.0,"Korea, South",141.0,KS,1992.0,Male,141.0
96.0,96920.0,"Korea, South",83.0,KS,1992.0,Male,83.0
97.0,96920.0,"Korea, South",48.0,KS,1992.0,Male,48.0
98.0,96920.0,"Korea, South",26.0,KS,1992.0,Male,26.0
99.0,96920.0,"Korea, South",14.0,KS,1992.0,Male,14.0
100.0,96920.0,"Korea, South",14.0,KS,1992.0,Male,14.0
0.0,96920.0,"Korea, South",388806.0,KS,1993.0,Male,388806.0
1.0,96920.0,"Korea, South",385046.0,KS,1993.0,Male,385046.0
2.0,96920.0,"Korea, South",367063.0,KS,1993.0,Male,367063.0
3.0,96920.0,"Korea, South",331582.0,KS,1993.0,Male,331582.0
4.0,96920.0,"Korea, South",346673.0,KS,1993.0,Male,346673.0
5.0,96920.0,"Korea, South",343286.0,KS,1993.0,Male,343286.0
6.0,96920.0,"Korea, South",336195.0,KS,1993.0,Male,336195.0
7.0,96920.0,"Korea, South",351483.0,KS,1993.0,Male,351483.0
8.0,96920.0,"Korea, South",342104.0,KS,1993.0,Male,342104.0
9.0,96920.0,"Korea, South",365986.0,KS,1993.0,Male,365986.0
10.0,96920.0,"Korea, South",396955.0,KS,1993.0,Male,396955.0
11.0,96920.0,"Korea, South",425820.0,KS,1993.0,Male,425820.0
12.0,96920.0,"Korea, South",446520.0,KS,1993.0,Male,446520.0
13.0,96920.0,"Korea, South",436968.0,KS,1993.0,Male,436968.0
14.0,96920.0,"Korea, South",419012.0,KS,1993.0,Male,419012.0
15.0,96920.0,"Korea, South",381885.0,KS,1993.0,Male,381885.0
16.0,96920.0,"Korea, South",393237.0,KS,1993.0,Male,393237.0
17.0,96920.0,"Korea, South",395938.0,KS,1993.0,Male,395938.0
18.0,96920.0,"Korea, South",418339.0,KS,1993.0,Male,418339.0
19.0,96920.0,"Korea, South",450891.0,KS,1993.0,Male,450891.0
20.0,96920.0,"Korea, South",455336.0,KS,1993.0,Male,455336.0
21.0,96920.0,"Korea, South",464120.0,KS,1993.0,Male,464120.0
22.0,96920.0,"Korea, South",455779.0,KS,1993.0,Male,455779.0
23.0,96920.0,"Korea, South",475380.0,KS,1993.0,Male,475380.0
24.0,96920.0,"Korea, South",495483.0,KS,1993.0,Male,495483.0
25.0,96920.0,"Korea, South",484490.0,KS,1993.0,Male,484490.0
26.0,96920.0,"Korea, South",412539.0,KS,1993.0,Male,412539.0
27.0,96920.0,"Korea, South",402598.0,KS,1993.0,Male,402598.0
28.0,96920.0,"Korea, South",395158.0,KS,1993.0,Male,395158.0
29.0,96920.0,"Korea, South",402298.0,KS,1993.0,Male,402298.0
30.0,96920.0,"Korea, South",430115.0,KS,1993.0,Male,430115.0
31.0,96920.0,"Korea, South",441024.0,KS,1993.0,Male,441024.0
32.0,96920.0,"Korea, South",450464.0,KS,1993.0,Male,450464.0
33.0,96920.0,"Korea, South",446180.0,KS,1993.0,Male,446180.0
34.0,96920.0,"Korea, South",449320.0,KS,1993.0,Male,449320.0
35.0,96920.0,"Korea, South",424980.0,KS,1993.0,Male,424980.0
36.0,96920.0,"Korea, South",401634.0,KS,1993.0,Male,401634.0
37.0,96920.0,"Korea, South",383164.0,KS,1993.0,Male,383164.0
38.0,96920.0,"Korea, South",396596.0,KS,1993.0,Male,396596.0
39.0,96920.0,"Korea, South",347945.0,KS,1993.0,Male,347945.0
40.0,96920.0,"Korea, South",290130.0,KS,1993.0,Male,290130.0
41.0,96920.0,"Korea, South",329302.0,KS,1993.0,Male,329302.0
42.0,96920.0,"Korea, South",252804.0,KS,1993.0,Male,252804.0
43.0,96920.0,"Korea, South",261426.0,KS,1993.0,Male,261426.0
44.0,96920.0,"Korea, South",264479.0,KS,1993.0,Male,264479.0
45.0,96920.0,"Korea, South",260555.0,KS,1993.0,Male,260555.0
46.0,96920.0,"Korea, South",259182.0,KS,1993.0,Male,259182.0
47.0,96920.0,"Korea, South",231892.0,KS,1993.0,Male,231892.0
48.0,96920.0,"Korea, South",201014.0,KS,1993.0,Male,201014.0
49.0,96920.0,"Korea, South",202591.0,KS,1993.0,Male,202591.0
50.0,96920.0,"Korea, South",205377.0,KS,1993.0,Male,205377.0
51.0,96920.0,"Korea, South",232849.0,KS,1993.0,Male,232849.0
52.0,96920.0,"Korea, South",215609.0,KS,1993.0,Male,215609.0
53.0,96920.0,"Korea, South",194854.0,KS,1993.0,Male,194854.0
54.0,96920.0,"Korea, South",201930.0,KS,1993.0,Male,201930.0
55.0,96920.0,"Korea, South",191931.0,KS,1993.0,Male,191931.0
56.0,96920.0,"Korea, South",181360.0,KS,1993.0,Male,181360.0
57.0,96920.0,"Korea, South",172397.0,KS,1993.0,Male,172397.0
58.0,96920.0,"Korea, South",170943.0,KS,1993.0,Male,170943.0
59.0,96920.0,"Korea, South",157062.0,KS,1993.0,Male,157062.0
60.0,96920.0,"Korea, South",137184.0,KS,1993.0,Male,137184.0
61.0,96920.0,"Korea, South",134839.0,KS,1993.0,Male,134839.0
62.0,96920.0,"Korea, South",110235.0,KS,1993.0,Male,110235.0
63.0,96920.0,"Korea, South",101155.0,KS,1993.0,Male,101155.0
64.0,96920.0,"Korea, South",98233.0,KS,1993.0,Male,98233.0
65.0,96920.0,"Korea, South",87589.0,KS,1993.0,Male,87589.0
66.0,96920.0,"Korea, South",81738.0,KS,1993.0,Male,81738.0
67.0,96920.0,"Korea, South",77850.0,KS,1993.0,Male,77850.0
68.0,96920.0,"Korea, South",69450.0,KS,1993.0,Male,69450.0
69.0,96920.0,"Korea, South",71055.0,KS,1993.0,Male,71055.0
70.0,96920.0,"Korea, South",67459.0,KS,1993.0,Male,67459.0
71.0,96920.0,"Korea, South",59664.0,KS,1993.0,Male,59664.0
72.0,96920.0,"Korea, South",56493.0,KS,1993.0,Male,56493.0
73.0,96920.0,"Korea, South",47751.0,KS,1993.0,Male,47751.0
74.0,96920.0,"Korea, South",39129.0,KS,1993.0,Male,39129.0
75.0,96920.0,"Korea, South",35994.0,KS,1993.0,Male,35994.0
